"","real_eigenvalue","power_H","power_L","complementarity"
"59256",4.46597044896656,2,5,1
"59257",4.76137091113215,2,5,1
"59258",4.27381853907746,2,5,1
"59259",4.65878723108762,2,5,1
"59260",4.83312310815123,2,5,1
"59261",4.0191505145252,2,5,1
"59262",3.67940930897699,2,5,1
"59263",4.90397773000257,2,5,1
"59264",4.15965502762629,2,5,1
"59265",4.7589066175199,2,5,1
"59266",4.26126661363203,2,5,1
"59267",4.27526874508849,2,5,1
"59268",3.8344135862775,2,5,1
"59269",4.39519769052264,2,5,1
"59270",4.11988750690879,2,5,1
"59271",5.0006242524957,2,5,1
"59272",4.33859538617531,2,5,1
"59273",4.63903801648915,2,5,1
"59274",3.90325163515656,2,5,1
"59275",4.89709580620692,2,5,1
"59276",3.90675078906404,2,5,1
"59277",3.99180339950298,2,5,1
"59278",4.06900039225127,2,5,1
"59279",3.4963858325703,2,5,1
"59280",4.36104423718047,2,5,1
"59281",3.89256004717115,2,5,1
"59282",4.8258265540714,2,5,1
"59283",3.46250974224754,2,5,1
"59284",4.04747376712098,2,5,1
"59285",4.44963899971382,2,5,1
"59286",4.67774352232097,2,5,1
"59287",4.46984934111552,2,5,1
"59288",4.74515765419235,2,5,1
"59289",3.77570356766982,2,5,1
"59290",4.35549648573908,2,5,1
"59291",4.04299674883052,2,5,1
"59292",4.1940056622199,2,5,1
"59293",3.33459430714752,2,5,1
"59294",4.1718997723396,2,5,1
"59295",4.04996876903046,2,5,1
"59296",4.50599788258728,2,5,1
"59297",3.96433210606867,2,5,1
"59298",3.94635805506915,2,5,1
"59299",3.64144427541115,2,5,1
"59300",4.30921515130141,2,5,1
"59301",3.30932252921171,2,5,1
"59302",4.00909750978396,2,5,1
"59303",4.1411019223727,2,5,1
"59304",4.14672414333339,2,5,1
"59305",4.16915136721741,2,5,1
"59306",4.57498421574075,2,5,1
"59307",3.45296495227173,2,5,1
"59308",4.05419823320895,2,5,1
"59309",3.81252651855794,2,5,1
"59310",4.43352761495232,2,5,1
"59311",4.18875444185819,2,5,1
"59312",4.26133442014695,2,5,1
"59313",4.65965593937263,2,5,1
"59314",3.56756487959044,2,5,1
"59315",4.30936823482337,2,5,1
"59316",4.42726714385815,2,5,1
"59317",3.33888611416027,2,5,1
"59318",3.67740701459323,2,5,1
"59319",3.98808151638814,2,5,1
"59320",4.60312182090625,2,5,1
"59321",3.67853905200599,2,5,1
"59322",4.65312252477123,2,5,1
"59323",4.06344890812299,2,5,1
"59324",4.50872670600307,2,5,1
"59325",3.98998693610231,2,5,1
"59326",4.75166113229913,2,5,1
"59327",4.94993769542543,2,5,1
"59328",3.54877311083153,2,5,1
"59329",3.31344745841751,2,5,1
"59330",4.90248077139608,2,5,1
"59331",3.97421271856518,2,5,1
"59332",4.05095985030909,2,5,1
"59333",3.40704516917675,2,5,1
"59334",4.13236971956767,2,5,1
"59335",4.34129585061015,2,5,1
"59336",4.22960489755772,2,5,1
"59337",4.95927454052399,2,5,1
"59338",4.02842447288754,2,5,1
"59339",4.35655630283184,2,5,1
"59340",4.8119300718722,2,5,1
"59341",4.40062389585661,2,5,1
"59342",3.73701642388111,2,5,1
"59343",3.9493081540932,2,5,1
"59344",4.916463474526,2,5,1
"59345",3.82481069996502,2,5,1
"59346",3.8176136448882,2,5,1
"59347",3.81291437816936,2,5,1
"59348",3.47910574072871,2,5,1
"59349",4.33037869737476,2,5,1
"59350",4.40911108499234,2,5,1
"59351",4.48164596261328,2,5,1
"59352",3.86773855792433,2,5,1
"59353",3.24136195758144,2,5,1
"59354",4.60038822844844,2,5,1
"59355",3.26852769798681,2,5,1
"59356",5.40092028192945,2,5,1
"59357",4.53893657015202,2,5,1
"59358",4.04015446899774,2,5,1
"59359",4.35409302899784,2,5,1
"59360",3.85740478048604,2,5,1
"59361",4.28169222068954,2,5,1
"59362",3.91370380202819,2,5,1
"59363",3.75613349132886,2,5,1
"59364",4.94111188562007,2,5,1
"59365",4.4455181312508,2,5,1
"59366",3.78681709806187,2,5,1
"59367",4.65266220323024,2,5,1
"59368",3.27833403556237,2,5,1
"59369",4.32123790582831,2,5,1
"59370",3.85443628316953,2,5,1
"59371",3.58769847504159,2,5,1
"59372",5.03716160943528,2,5,1
"59373",4.83899017908911,2,5,1
"59374",3.56673942871676,2,5,1
"59375",5.17121481017885,2,5,1
"59376",3.99693880673202,2,5,1
"59377",3.87761859045947,2,5,1
"59378",5.67182549100472,2,5,1
"59379",4.35393981033634,2,5,1
"59380",4.4170347691624,2,5,1
"59381",4.20534898836141,2,5,1
"59382",4.40624015403127,2,5,1
"59383",4.11242349492958,2,5,1
"59384",4.03294680853162,2,5,1
"59385",3.73931331968365,2,5,1
"59386",4.19715351977962,2,5,1
"59387",3.36492752217762,2,5,1
"59388",4.49102398975052,2,5,1
"59389",4.33697221192271,2,5,1
"59390",4.19614104489891,2,5,1
"59391",4.64872306685107,2,5,1
"59392",4.08478386276827,2,5,1
"59393",4.24420827139595,2,5,1
"59394",4.01390939209899,2,5,1
"59395",3.72210193365489,2,5,1
"59396",3.96820643504916,2,5,1
"59397",4.11479187987039,2,5,1
"59398",3.89193028023227,2,5,1
"59399",4.30999185807809,2,5,1
"59400",3.68864792691266,2,5,1
"59401",3.9962750481387,2,5,1
"59402",4.16601688714694,2,5,1
"59403",4.41633959353014,2,5,1
"59404",4.18179724699766,2,5,1
"59405",4.60342219989051,2,5,1
"59406",4.11286666707952,2,5,1
"59407",4.66944795772382,2,5,1
"59408",4.44059118524755,2,5,1
"59409",4.13335085399301,2,5,1
"59410",5.21106131656428,2,5,1
"59411",4.04401779674943,2,5,1
"59412",4.99735148923376,2,5,1
"59413",4.6477635467852,2,5,1
"59414",4.47486051864735,2,5,1
"59415",4.52363773869256,2,5,1
"59416",3.40662568495348,2,5,1
"59417",3.32419435189635,2,5,1
"59418",4.35407348896175,2,5,1
"59419",4.18676478784002,2,5,1
"59420",4.21085421421227,2,5,1
"59421",4.73669620264738,2,5,1
"59422",4.71069746007309,2,5,1
"59423",4.58540527296492,2,5,1
"59424",4.65096704097613,2,5,1
"59425",5.05965358352041,2,5,1
"59426",4.55093360626253,2,5,1
"59427",3.78376290941148,2,5,1
"59428",4.56055051397461,2,5,1
"59429",4.47144803999878,2,5,1
"59430",5.15077513674681,2,5,1
"59431",3.54705756739955,2,5,1
"59432",4.54300607181355,2,5,1
"59433",4.64371603713984,2,5,1
"59434",4.08595328139945,2,5,1
"59435",4.11768951669058,2,5,1
"59436",5.12095720781635,2,5,1
"59437",4.84953897675573,2,5,1
"59438",3.87143379012566,2,5,1
"59439",3.43714111539989,2,5,1
"59440",4.48064569972145,2,5,1
"59441",3.63752905486139,2,5,1
"59442",4.70844185209842,2,5,1
"59443",4.5085866229822,2,5,1
"59444",4.38330548572485,2,5,1
"59445",4.23022426722423,2,5,1
"59446",3.95709818087128,2,5,1
"59447",4.55540345175085,2,5,1
"59448",5.63615199763034,2,5,1
"59449",4.26979896619433,2,5,1
"59450",5.01394244403803,2,5,1
"59451",3.92200087985142,2,5,1
"59452",4.99915282984446,2,5,1
"59453",4.91872725581976,2,5,1
"59454",3.40085026829275,2,5,1
"59455",5.36659450453328,2,5,1
"59456",4.24336858533906,2,5,1
"59457",4.77870801343179,2,5,1
"59458",5.06611100693557,2,5,1
"59459",3.87355393568736,2,5,1
"59460",5.34520116831048,2,5,1
"59461",4.35246611498649,2,5,1
"59462",4.50480644481225,2,5,1
"59463",3.30506578486283,2,5,1
"59464",3.82593050572305,2,5,1
"59465",4.36969428935542,2,5,1
"59466",4.82068398857728,2,5,1
"59467",4.61865013905651,2,5,1
"59468",4.01666584475984,2,5,1
"59469",3.35545700828149,2,5,1
"59470",4.71736525883969,2,5,1
"59471",5.38652054427056,2,5,1
"59472",5.42488806476454,2,5,1
"59473",4.74719438948295,2,5,1
"59474",4.12307694892595,2,5,1
"59475",4.19727724077553,2,5,1
"59476",3.6285583465206,2,5,1
"59477",4.22481572146721,2,5,1
"59478",3.22508149497458,2,5,1
"59479",4.17391716147504,2,5,1
"59480",4.33195291712214,2,5,1
"59481",4.57676510102529,2,5,1
"59482",3.4131421468804,2,5,1
"59483",4.30530877137354,2,5,1
"59484",3.82104154844059,2,5,1
"59485",5.07276265055479,2,5,1
"59486",3.95163014382276,2,5,1
"59487",3.45921218114363,2,5,1
"59488",3.3387743284548,2,5,1
"59489",5.02103674673727,2,5,1
"59490",3.76791034847921,2,5,1
"59491",5.30561390444495,2,5,1
"59492",4.87724358256301,2,5,1
"59493",4.39253403935795,2,5,1
"59494",4.1109590094882,2,5,1
"59495",4.13705339392867,2,5,1
"59496",4.21134921822059,2,5,1
"59497",4.28936054584507,2,5,1
"59498",5.38706895122699,2,5,1
"59499",3.65259804579104,2,5,1
"59500",4.14919407364677,2,5,1
"59501",3.96661068117849,2,5,1
"59502",4.11674484310994,2,5,1
"59503",4.71927795736836,2,5,1
"59504",4.97129727550358,2,5,1
"59505",5.96412397691881,2,5,1
"59506",4.63332746446551,2,5,1
"59507",4.03486304832092,2,5,1
"59508",4.02847333945299,2,5,1
"59509",4.34979538255795,2,5,1
"59510",3.85146753974735,2,5,1
"59511",4.61377598312479,2,5,1
"59512",4.63530966425783,2,5,1
"59513",3.69063571847039,2,5,1
"59514",3.74859837028739,2,5,1
"59515",4.39451512518318,2,5,1
"59516",5.03058581809691,2,5,1
"59517",4.71765629630494,2,5,1
"59518",3.6649660886168,2,5,1
"59519",4.38146632696573,2,5,1
"59520",5.25046523426807,2,5,1
"59521",3.67578160589431,2,5,1
"59522",5.00925161547114,2,5,1
"59523",4.63665541149321,2,5,1
"59524",3.45721482964642,2,5,1
"59525",3.63508006095974,2,5,1
"59526",4.20007048987848,2,5,1
"59527",4.69433557254444,2,5,1
"59528",3.45536265192924,2,5,1
"59529",4.02031657657307,2,5,1
"59530",4.87707610521085,2,5,1
"59531",4.67745107750465,2,5,1
"59532",3.88067573942125,2,5,1
"59533",3.53649309052209,2,5,1
"59534",4.64048452681436,2,5,1
"59535",4.19903819651418,2,5,1
"59536",3.30814357577347,2,5,1
"59537",4.20714080091386,2,5,1
"59538",3.66735213538834,2,5,1
"59539",4.67475207879487,2,5,1
"59540",3.59423808108325,2,5,1
"59541",4.38189583769407,2,5,1
"59542",3.68836750798523,2,5,1
"59543",3.32498094586478,2,5,1
"59544",4.20589803796441,2,5,1
"59545",4.38425485169264,2,5,1
"59546",3.64421941063693,2,5,1
"59547",3.82586337622565,2,5,1
"59548",4.05688825331199,2,5,1
"59549",5.14493048248695,2,5,1
"59550",4.23735110248092,2,5,1
"59551",4.40489799743877,2,5,1
"59552",4.02234933736215,2,5,1
"59553",4.11158837215103,2,5,1
"59554",5.4146081612073,2,5,1
"59555",3.75601885268787,2,5,1
"59556",3.37871322332944,2,5,1
"59557",3.84826099633146,2,5,1
"59558",4.061315799507,2,5,1
"59559",4.9277517263488,2,5,1
"59560",4.68552454422487,2,5,1
"59561",4.47187581516914,2,5,1
"59562",6.12635977302696,2,5,1
"59563",4.04538111657057,2,5,1
"59564",5.00355296564793,2,5,1
"59565",4.47110133571383,2,5,1
"59566",4.92302616095979,2,5,1
"59567",4.16980236859728,2,5,1
"59568",5.27633395946747,2,5,1
"59569",3.99366909146608,2,5,1
"59570",4.65710860318044,2,5,1
"59571",5.00970707404526,2,5,1
"59572",4.23383292111589,2,5,1
"59573",4.16900039929895,2,5,1
"59574",4.47975490185742,2,5,1
"59575",4.43060140279354,2,5,1
"59576",3.47129138039809,2,5,1
"59577",4.26301400223903,2,5,1
"59578",4.15073876257624,2,5,1
"59579",5.00791127343402,2,5,1
"59580",3.68578682793443,2,5,1
"59581",4.15063359035068,2,5,1
"59582",4.75154472062171,2,5,1
"59583",3.96174485674858,2,5,1
"59584",4.39988785529144,2,5,1
"59585",4.00936908455175,2,5,1
"59586",5.30813563891467,2,5,1
"59587",4.89951679957921,2,5,1
"59588",4.80364388840725,2,5,1
"59589",5.38771680016177,2,5,1
"59590",4.18877492284789,2,5,1
"59591",4.2646675579036,2,5,1
"59592",3.55782943550994,2,5,1
"59593",3.97118844537653,2,5,1
"59594",3.57344390088236,2,5,1
"59595",4.15267309890117,2,5,1
"59596",3.91398193850521,2,5,1
"59597",4.51317166644926,2,5,1
"59598",4.69048559455432,2,5,1
"59599",3.91516002144159,2,5,1
"59600",4.25321824363422,2,5,1
"59601",3.05980905864021,2,5,1
"59602",4.0479314796245,2,5,1
"59603",3.82818994121707,2,5,1
"59604",4.18079272020071,2,5,1
"59605",3.7587061656287,2,5,1
"59606",5.29318890311494,2,5,1
"59607",4.89590060830866,2,5,1
"59608",4.41836160706035,2,5,1
"59609",4.67875905619068,2,5,1
"59610",4.37272421516467,2,5,1
"59611",3.88044886705012,2,5,1
"59612",4.38915154013771,2,5,1
"59613",4.56428512135709,2,5,1
"59614",4.07168560363178,2,5,1
"59615",4.60837478612105,2,5,1
"59616",4.90965215751904,2,5,1
"59617",3.40982810886623,2,5,1
"59618",4.38675096688305,2,5,1
"59619",4.14491700902669,2,5,1
"59620",4.9481756552987,2,5,1
"59621",3.57282368733362,2,5,1
"59622",4.12607431872767,2,5,1
"59623",4.93964136012597,2,5,1
"59624",4.56866720747896,2,5,1
"59625",4.88348263213409,2,5,1
"59626",4.382073921337,2,5,1
"59627",3.98367414846274,2,5,1
"59628",3.98272581868384,2,5,1
"59629",5.39539447513029,2,5,1
"59630",5.45861743330686,2,5,1
"59631",3.93347513286115,2,5,1
"59632",4.47319550075624,2,5,1
"59633",4.42751240805005,2,5,1
"59634",4.68305983121712,2,5,1
"59635",4.57848010180369,2,5,1
"59636",4.12017167909351,2,5,1
"59637",3.8318649068486,2,5,1
"59638",3.8742831560452,2,5,1
"59639",4.36443763081801,2,5,1
"59640",4.17233831264786,2,5,1
"59641",4.66131719919675,2,5,1
"59642",5.0527458567311,2,5,1
"59643",3.61819924057948,2,5,1
"59644",5.46732919261746,2,5,1
"59645",3.90355219240225,2,5,1
"59646",4.40474472759561,2,5,1
"59647",4.66231960166801,2,5,1
"59648",4.19385691354536,2,5,1
"59649",4.3770157544378,2,5,1
"59650",4.00925723599669,2,5,1
"59651",4.62574787985866,2,5,1
"59652",4.42816280695842,2,5,1
"59653",4.85115213191745,2,5,1
"59654",4.60401638623176,2,5,1
"59655",4.3253308013865,2,5,1
"59656",4.15031390221057,2,5,1
"59657",4.60648439192835,2,5,1
"59658",3.56599517829251,2,5,1
"59659",4.74405389262215,2,5,1
"59660",4.45166968108841,2,5,1
"59661",4.72417109031615,2,5,1
"59662",3.70737530697969,2,5,1
"59663",4.07255983463258,2,5,1
"59664",4.57196210077458,2,5,1
"59665",4.3563010112124,2,5,1
"59666",4.31740324184686,2,5,1
"59667",3.34016346438942,2,5,1
"59668",4.24520863339097,2,5,1
"59669",3.65652714683923,2,5,1
"59670",4.17277461740583,2,5,1
"59671",4.11790420854251,2,5,1
"59672",3.58258567122667,2,5,1
"59673",4.34819897984515,2,5,1
"59674",5.5731961012081,2,5,1
"59675",3.95656069634562,2,5,1
"59676",3.17709150834803,2,5,1
"59677",3.92472810921169,2,5,1
"59678",3.29928569521454,2,5,1
"59679",4.60440555751412,2,5,1
"59680",3.71293028284228,2,5,1
"59681",3.83133079099353,2,5,1
"59682",5.08001250849362,2,5,1
"59683",3.6566696552571,2,5,1
"59684",4.73443131774542,2,5,1
"59685",3.34493437779347,2,5,1
"59686",4.37701654162756,2,5,1
"59687",4.73829502260487,2,5,1
"59688",3.89988744632044,2,5,1
"59689",4.71124344300487,2,5,1
"59690",4.45166638706632,2,5,1
"59691",4.27559251503698,2,5,1
"59692",4.32339883574668,2,5,1
"59693",4.27573398597378,2,5,1
"59694",4.42988828319156,2,5,1
"59695",4.07299882176602,2,5,1
"59696",3.90745345833213,2,5,1
"59697",4.71877204607426,2,5,1
"59698",3.49675873045735,2,5,1
"59699",4.52216395999356,2,5,1
"59700",3.76261998093887,2,5,1
"59701",4.62238654204523,2,5,1
"59702",3.81411414294624,2,5,1
"59703",3.57302109799498,2,5,1
"59704",5.2596715419148,2,5,1
"59705",3.17265242701974,2,5,1
"59706",4.32157078164582,2,5,1
"59707",4.01254510610699,2,5,1
"59708",3.58006850221631,2,5,1
"59709",3.51359778210907,2,5,1
"59710",3.61785456341992,2,5,1
"59711",4.08309607414348,2,5,1
"59712",4.0986315242334,2,5,1
"59713",4.01085714611409,2,5,1
"59714",3.81639589124089,2,5,1
"59715",4.00177248901666,2,5,1
"59716",4.35474840378581,2,5,1
"59717",5.412042154139,2,5,1
"59718",4.40796136523665,2,5,1
"59719",4.34039009238314,2,5,1
"59720",3.58632853100274,2,5,1
"59721",4.64665465057232,2,5,1
"59722",5.17148051063334,2,5,1
"59723",4.5758274065729,2,5,1
"59724",4.97340215605154,2,5,1
"59725",4.46304726360278,2,5,1
"59726",4.51601083939187,2,5,1
"59727",4.29145768620454,2,5,1
"59728",3.89210185945762,2,5,1
"59729",3.34806867975857,2,5,1
"59730",3.57968729320615,2,5,1
"59731",5.16572527861463,2,5,1
"59732",4.13773991578617,2,5,1
"59733",3.85680355195461,2,5,1
"59734",3.61346453020719,2,5,1
"59735",4.18760738179387,2,5,1
"59736",5.10198992308434,2,5,1
"59737",4.25509600362143,2,5,1
"59738",4.05587187171268,2,5,1
"59739",3.76954646727375,2,5,1
"59740",5.24515281470112,2,5,1
"59741",4.59947333510004,2,5,1
"59742",3.53222366629094,2,5,1
"59743",4.86401646786212,2,5,1
"59744",3.11620255191796,2,5,1
"59745",4.98003010705856,2,5,1
"59746",4.43249637941224,2,5,1
"59747",3.736991962883,2,5,1
"59748",5.2949224060924,2,5,1
"59749",3.85673213835703,2,5,1
"59750",3.94633505472481,2,5,1
"59751",4.24773850115664,2,5,1
"59752",4.30058856864502,2,5,1
"59753",4.31880705840158,2,5,1
"59754",3.56286616265804,2,5,1
"59755",4.07249664728303,2,5,1
"59756",4.7567485525597,2,5,1
"59757",4.14027099380783,2,5,1
"59758",3.61085878549857,2,5,1
"59759",3.91515879889763,2,5,1
"59760",5.34547631434112,2,5,1
"59761",3.13791173583961,2,5,1
"59762",4.68194497700888,2,5,1
"59763",3.9266107126814,2,5,1
"59764",4.3428359821257,2,5,1
"59765",3.51232105647298,2,5,1
"59766",3.40482944258297,2,5,1
"59767",3.66936098231375,2,5,1
"59768",4.59246466801808,2,5,1
"59769",4.60684514565026,2,5,1
"59770",3.87968289209246,2,5,1
"59771",4.30409869467575,2,5,1
"59772",3.83177221935665,2,5,1
"59773",4.55149895570629,2,5,1
"59774",4.78963214453771,2,5,1
"59775",3.44750265148235,2,5,1
"59776",4.69794098151108,2,5,1
"59777",3.54894370763414,2,5,1
"59778",5.00130709104967,2,5,1
"59779",3.58246281020068,2,5,1
"59780",3.96430844646751,2,5,1
"59781",3.61616079502602,2,5,1
"59782",4.23472670094237,2,5,1
"59783",3.93916805867762,2,5,1
"59784",3.2508541721875,2,5,1
"59785",3.72190354699627,2,5,1
"59786",4.99663647982442,2,5,1
"59787",3.93705331533905,2,5,1
"59788",4.12329758584992,2,5,1
"59789",4.07792505704688,2,5,1
"59790",5.43041786598834,2,5,1
"59791",4.77285365635505,2,5,1
"59792",4.01117893479842,2,5,1
"59793",4.10337653051595,2,5,1
"59794",4.0256421263692,2,5,1
"59795",3.59133096052388,2,5,1
"59796",4.81646689240689,2,5,1
"59797",4.58413549536581,2,5,1
"59798",4.18219376907676,2,5,1
"59799",3.69040473324324,2,5,1
"59800",4.35623828277093,2,5,1
"59801",3.80576710180334,2,5,1
"59802",4.18802124054674,2,5,1
"59803",4.86013512328971,2,5,1
"59804",4.76049163680386,2,5,1
"59805",3.53297304242123,2,5,1
"59806",4.24497107644829,2,5,1
"59807",4.98773431577785,2,5,1
"59808",4.50637196214596,2,5,1
"59809",3.36246484779386,2,5,1
"59810",3.86109230431548,2,5,1
"59811",3.56643586380808,2,5,1
"59812",3.80019019303681,2,5,1
"59813",4.28753267723695,2,5,1
"59814",3.85808571673418,2,5,1
"59815",3.2585717511772,2,5,1
"59816",3.99145058387836,2,5,1
"59817",5.42733978262005,2,5,1
"59818",4.1225823764524,2,5,1
"59819",4.39143338712642,2,5,1
"59820",4.96432259152656,2,5,1
"59821",4.31363864910821,2,5,1
"59822",4.09666121279824,2,5,1
"59823",3.36406882643258,2,5,1
"59824",4.27821050840613,2,5,1
"59825",4.54553399422274,2,5,1
"59826",5.68170535500587,2,5,1
"59827",3.74210589685791,2,5,1
"59828",4.37797843358176,2,5,1
"59829",4.21541703267473,2,5,1
"59830",4.63845900197982,2,5,1
"59831",4.116572411483,2,5,1
"59832",4.27661861500241,2,5,1
"59833",4.56497625247099,2,5,1
"59834",3.95379551987615,2,5,1
"59835",4.09770444471645,2,5,1
"59836",3.7479318052383,2,5,1
"59837",5.00974461536437,2,5,1
"59838",4.50032991067343,2,5,1
"59839",3.91069565319928,2,5,1
"59840",4.2508572898267,2,5,1
"59841",5.41101203404526,2,5,1
"59842",4.08960051992231,2,5,1
"59843",3.80744197326856,2,5,1
"59844",5.27729098953754,2,5,1
"59845",4.22360764155927,2,5,1
"59846",3.87652975140548,2,5,1
"59847",3.81669717689191,2,5,1
"59848",4.07576856744455,2,5,1
"59849",4.21512644849383,2,5,1
"59850",4.94192786990362,2,5,1
"59851",4.32648245102721,2,5,1
"59852",3.58200453829926,2,5,1
"59853",4.91372463540647,2,5,1
"59854",4.90873247342422,2,5,1
"59855",3.28611929675119,2,5,1
"59856",5.00314572868206,2,5,1
"59857",3.90996587210443,2,5,1
"59858",4.71736185520065,2,5,1
"59859",4.3010485307646,2,5,1
"59860",4.98137064867925,2,5,1
"59861",3.2682125579114,2,5,1
"59862",3.73537518080566,2,5,1
"59863",3.89512183016988,2,5,1
"59864",3.55271179112957,2,5,1
"59865",4.6140224257876,2,5,1
"59866",4.78878793405,2,5,1
"59867",3.20064653330274,2,5,1
"59868",4.14736673227365,2,5,1
"59869",4.26049449978195,2,5,1
"59870",2.95889432979551,2,5,1
"59871",4.57795393408646,2,5,1
"59872",3.78617073737948,2,5,1
"59873",4.05585748339195,2,5,1
"59874",4.31415073570291,2,5,1
"59875",4.03718398514526,2,5,1
"59876",5.28049723142154,2,5,1
"59877",4.20473352099391,2,5,1
"59878",4.14640709206627,2,5,1
"59879",3.66022383518532,2,5,1
"59880",4.56638139037539,2,5,1
"59881",5.30127687805058,2,5,1
"59882",4.44723264575717,2,5,1
"59883",3.95318224884229,2,5,1
"59884",4.17395461086056,2,5,1
"59885",4.59560444089638,2,5,1
"59886",4.66450933541483,2,5,1
"59887",4.57596266323831,2,5,1
"59888",4.08871632673432,2,5,1
"59889",3.76850321000516,2,5,1
"59890",4.76000430611781,2,5,1
"59891",3.756987966343,2,5,1
"59892",4.1194242996038,2,5,1
"59893",4.04170132496313,2,5,1
"59894",3.93856162617619,2,5,1
"59895",4.87262289139573,2,5,1
"59896",4.00853335281327,2,5,1
"59897",4.25330160634611,2,5,1
"59898",3.73950560795971,2,5,1
"59899",3.21808860098493,2,5,1
"59900",4.13113112745617,2,5,1
"59901",4.51761465908691,2,5,1
"59902",4.5742423264258,2,5,1
"59903",3.72315480226574,2,5,1
"59904",3.29480464269605,2,5,1
"59905",4.33900391750446,2,5,1
"59906",5.49629667528892,2,5,1
"59907",4.4685646698035,2,5,1
"59908",5.4293750899205,2,5,1
"59909",4.55366483266164,2,5,1
"59910",3.46874492912148,2,5,1
"59911",5.17376890758513,2,5,1
"59912",3.83908473039559,2,5,1
"59913",4.808620205367,2,5,1
"59914",5.50032038664132,2,5,1
"59915",4.78280368584044,2,5,1
"59916",4.15514896183873,2,5,1
"59917",4.81265449499519,2,5,1
"59918",4.65170760727241,2,5,1
"59919",5.29152133723221,2,5,1
"59920",3.61121708235951,2,5,1
"59921",3.48462419112696,2,5,1
"59922",3.7203158817683,2,5,1
"59923",4.08932247243736,2,5,1
"59924",3.72359550581204,2,5,1
"59925",3.73665660550771,2,5,1
"59926",4.94181512711527,2,5,1
"59927",4.55504122315461,2,5,1
"59928",4.4719533638317,2,5,1
"59929",3.8678440193521,2,5,1
"59930",3.77678907176777,2,5,1
"59931",4.58936855155121,2,5,1
"59932",3.59044736495178,2,5,1
"59933",3.77267952470901,2,5,1
"59934",3.55303513254857,2,5,1
"59935",4.6329081552276,2,5,1
"59936",4.13432011006582,2,5,1
"59937",5.13294611262388,2,5,1
"59938",3.30192523202972,2,5,1
"59939",4.31062384146903,2,5,1
"59940",4.51481094769873,2,5,1
"59941",3.83206861035554,2,5,1
"59942",5.09050510331472,2,5,1
"59943",4.32855416662572,2,5,1
"59944",5.33841743032604,2,5,1
"59945",4.55599066198469,2,5,1
"59946",4.04116352264148,2,5,1
"59947",4.13760420241054,2,5,1
"59948",4.64440731036284,2,5,1
"59949",4.34684218621411,2,5,1
"59950",4.64515494089107,2,5,1
"59951",4.63769632779262,2,5,1
"59952",4.30518177890472,2,5,1
"59953",3.47944971095974,2,5,1
"59954",3.81866336656162,2,5,1
"59955",3.26135778296334,2,5,1
"59956",4.64166887232951,2,5,1
"59957",4.03000007935554,2,5,1
"59958",4.08344964168324,2,5,1
"59959",4.45046180513172,2,5,1
"59960",4.63787229564936,2,5,1
"59961",4.5672339079773,2,5,1
"59962",4.57367572694226,2,5,1
"59963",4.59415636106816,2,5,1
"59964",3.80642836008405,2,5,1
"59965",4.12110072882537,2,5,1
"59966",4.92745311015722,2,5,1
"59967",3.86892757810444,2,5,1
"59968",4.70411481575992,2,5,1
"59969",4.83013507172504,2,5,1
"59970",4.83212752681191,2,5,1
"59971",3.34015898741434,2,5,1
"59972",4.63021994514744,2,5,1
"59973",3.51117222781744,2,5,1
"59974",4.63198962895022,2,5,1
"59975",5.70226903733783,2,5,1
"59976",4.67202171592836,2,5,1
"59977",4.03104879599301,2,5,1
"59978",4.67289538650019,2,5,1
"59979",5.32029195753588,2,5,1
"59980",3.90858768642561,2,5,1
"59981",3.4819870498968,2,5,1
"59982",3.96965397509526,2,5,1
"59983",3.34792886199941,2,5,1
"59984",4.26221921357448,2,5,1
"59985",5.67553942557133,2,5,1
"59986",3.91915181635276,2,5,1
"59987",4.24825563885314,2,5,1
"59988",3.57461036691503,2,5,1
"59989",3.38189949112775,2,5,1
"59990",4.03331712027411,2,5,1
"59991",3.2974218042299,2,5,1
"59992",4.32566306751761,2,5,1
"59993",4.12269351149921,2,5,1
"59994",4.09937654825733,2,5,1
"59995",4.53478343104423,2,5,1
"59996",3.56055025353684,2,5,1
"59997",3.1687469471615,2,5,1
"59998",4.64915592814639,2,5,1
"59999",4.57047027387477,2,5,1
"60000",3.47225547964944,2,5,1
"60001",3.84473073512857,5,1e-04,1
"60002",4.99512377515002,5,1e-04,1
"60003",5.2153951775074,5,1e-04,1
"60004",4.31524129110982,5,1e-04,1
"60005",3.69922124210366,5,1e-04,1
"60006",3.09328682043643,5,1e-04,1
"60007",3.15941625316202,5,1e-04,1
"60008",3.15136952757652,5,1e-04,1
"60009",5.11438826888918,5,1e-04,1
"60010",4.58513378721098,5,1e-04,1
"60011",4.75195521466357,5,1e-04,1
"60012",5.28059809724395,5,1e-04,1
"60013",3.16101006337213,5,1e-04,1
"60014",4.06285583516614,5,1e-04,1
"60015",3.40952335515654,5,1e-04,1
"60016",3.65918055487562,5,1e-04,1
"60017",4.40101204975363,5,1e-04,1
"60018",4.49315277391132,5,1e-04,1
"60019",4.16175440919039,5,1e-04,1
"60020",4.48148074681206,5,1e-04,1
"60021",5.47329927912896,5,1e-04,1
"60022",4.62589642254673,5,1e-04,1
"60023",5.53969407353294,5,1e-04,1
"60024",4.00389368540233,5,1e-04,1
"60025",4.8667131651417,5,1e-04,1
"60026",3.94866642437813,5,1e-04,1
"60027",4.89147998696513,5,1e-04,1
